1447483203.287 
1447483203.358 N
1447483203.447 O
1447483203.706 w
1447483206.995 
1447483207.084 N
1447483207.214 o
1447483207.406 w
1447483207.515 " "
1447483207.953 i
1447483207.999 s
1447483208.09 " "
1447483208.281 t
1447483208.351 h
1447483208.442 e
1447483208.514 " "
1447483208.755 t
1447483208.828 i
1447483208.981 m
1447483209.072 e
1447483209.489 " "
1447483209.655 f
1447483209.806 o
1447483209.879 r
1447483209.949 " "
1447483210.061 m
1447483210.191 i
1447483210.405 l
1447483210.538 l
1447483210.759 i
1447483210.791 o
1447483210.949 n
1447483211.063 s
1447483211.136 " "
1447483211.375 o
1447483211.486 f
1447483211.537 " "
1447483211.773 w
1447483211.909 o
1447483212.022 r
1447483212.131 k
1447483212.263 i
1447483212.461 n
1447483212.571 g
1447483212.642 " "
1447483213.021 f
1447483213.137 a
1447483213.377 m
1447483213.491 i
1447483213.708 l
1447483213.923 i
1447483214.056 e
1447483214.212 s
1447483214.283 " "
1447483214.478 t
1447483214.548 o
1447483214.661 " "
1447483214.872 c
1447483215.008 o
1447483215.245 m
1447483215.381 e
1447483215.475 " "
1447483215.689 t
1447483215.804 o
1447483215.959 g
1447483216.072 e
1447483217.977 t
1447483218.684 h
1447483218.772 e
1447483218.889 r
1447483220.59 t
1447483220.721 o
1447483220.93 " "
1447483221.388 r
1447483221.442 e
1447483221.762 v
1447483221.938 i
1447483222.546 t
1447483222.638 a
1447483222.712 l
1447483222.885 i
1447483223.16 z
1447483223.291 e
1447483223.363 " "
1447483224.133 
1447483224.286 A
1447483224.438 m
1447483224.55 e
1447483224.642 r
1447483224.795 i
1447483224.89 c
1447483224.991 a
1447483225.083 n
1447483225.242 " "
1447483225.518 
1447483227.013 d
1447483227.043 e
1447483227.074 m
1447483227.161 o
1447483228.02 c
1447483228.442 r
1447483228.548 a
1447483228.999 c
1447483229.251 y
1447483229.364 " "
1447483232.313 t
1447483232.404 o
1447483232.581 " "
1447483233.002 e
1447483233.133 n
1447483233.24 d
1447483233.33 " "
1447483233.545 t
1447483233.618 h
1447483233.693 e
1447483233.764 " "
1447483233.938 c
1447483234.106 o
1447483234.281 l
1447483234.398 l
1447483234.593 p
1447483235.279 a
1447483236.238 
1447483236.392 
1447483236.502 
1447483237.261 l
1447483237.783 a
1447483237.939 p
1447483238.053 s
1447483238.165 e
1447483238.793 " "
1447483239.169 o
1447483239.28 f
1447483239.351 " "
1447483239.528 t
1447483239.619 h
1447483239.712 e
1447483239.743 " "
1447483240.02 
1447483240.185 A
1447483240.256 m
1447483240.409 e
1447483240.522 r
1447483240.738 i
1447483240.873 c
1447483240.968 a
1447483241.119 n
1447483241.718 " "
1447483241.997 m
1447483242.126 i
1447483242.254 d
1447483242.426 d
1447483242.557 l
1447483242.647 e
1447483242.737 " "
1447483243.279 c
1447483243.39 l
1447483243.44 a
1447483243.509 s
1447483243.745 s
1447483244.783 " "
1447483244.932 a
1447483245.044 n
1447483245.151 d
1447483245.222 " "
1447483245.476 t
1447483245.567 o
1447483245.738 " "
1447483245.911 m
1447483246.021 a
1447483246.171 k
1447483246.292 e
1447483246.361 " "
1447483246.802 c
1447483246.973 e
1447483247.065 r
1447483247.362 t
1447483247.554 i
1447483247.664 a
1447483247.813 n
1447483247.946 " "
1447483248.816 t
1447483248.926 h
1447483249.016 a
1447483249.124 t
1447483249.191 " "
1447483249.44 o
1447483249.67 u
1447483249.779 r
1447483249.845 " "
1447483250.073 c
1447483250.198 h
1447483250.328 i
1447483250.56 l
1447483250.733 d
1447483250.991 r
1447483251.061 e
1447483251.188 n
1447483251.4 " "
1447483251.694 a
1447483251.827 n
1447483251.917 d
1447483251.967 " "
1447483253.217 g
1447483253.491 r
1447483253.601 a
1447483253.733 n
1447483255.452 d
1447483255.85 c
1447483255.963 h
1447483256.364 i
1447483256.947 l
1447483257.262 d
1447483257.478 r
1447483257.549 e
1447483257.722 n
1447483257.855 " "
1447483258.191 a
1447483258.338 r
1447483258.368 e
1447483258.436 " "
1447483258.63 a
1447483258.783 b
1447483258.977 l
1447483259.108 e
1447483259.158 " "
1447483259.667 t
1447483259.797 o
1447483259.868 " "
1447483260.181 e
1447483260.288 n
1447483260.602 j
1447483260.753 o
1447483260.949 y
1447483261.04 " "
1447483261.666 a
1447483261.715 " "
1447483262.03 q
1447483262.224 u
1447483262.405 a
1447483262.864 l
1447483263.015 i
1447483263.166 t
1447483263.425 y
1447483263.455 " "
1447483263.71 o
1447483263.923 f
1447483264.011 " "
1447483264.082 l
1447483264.272 i
1447483264.561 f
1447483264.709 e
1447483265.434 " "
1447483265.545 t
1447483265.617 h
1447483265.71 a
1447483265.779 t
1447483265.85 " "
1447483266.046 b
1447483266.842 r
1447483266.95 i
1447483267.085 n
1447483267.171 g
1447483267.263 " "
1447483267.932 
1447483268.042 s
1447483268.109 " "
1447483268.654 t
1447483268.747 h
1447483268.861 e
1447483268.994 m
1447483269.413 " "
1447483269.649 h
1447483269.761 e
1447483270.179 a
1447483271.019 l
1447483271.151 t
1447483271.618 ,
1447483271.77 " "
1447483272.024 p
1447483272.152 r
1447483272.242 e
1447483272.434 o
1447483272.609 s
1447483272.969 
1447483273.121 
1447483273.23 
1447483273.666 o
1447483273.86 s
1447483273.95 p
1447483274.125 e
1447483274.195 r
1447483274.329 i
1447483274.461 c
1447483274.804 
1447483274.934 t
1447483275.185 y
1447483275.667 ,
1447483275.779 " "
1447483275.934 s
1447483276.088 e
1447483276.299 c
1447483276.429 u
1447483276.859 r
1447483276.97 i
1447483277.165 t
1447483277.79 y
1447483277.84 " "
1447483278.463 a
1447483278.557 n
1447483278.651 d
1447483278.722 " "
1447483278.875 j
1447483278.987 o
1447483279.158 y
1447483281.787 a
1447483281.876 n
1447483282.004 d
1447483282.071 " "
1447483282.654 t
1447483282.764 h
1447483282.873 a
1447483282.963 t
1447483283.01 " "
1447483283.285 o
1447483283.588 n
1447483283.7 c
1447483283.895 e
1447483284.047 " "
1447483284.239 a
1447483284.408 g
1447483284.518 i
1447483284.625 a
1447483284.775 n
1447483284.883 " "
1447483286.063 
1447483286.193 
1447483286.305 
1447483286.804 
1447483286.957 a
1447483287.066 i
1447483287.446 n
1447483287.638 " "
1447483287.79 m
1447483287.9 a
1447483287.99 k
1447483288.1 e
1447483288.231 s
1447483288.28 " "
1447483288.512 t
1447483288.641 h
1447483288.692 e
1447483288.762 " "
1447483289.075 
1447483289.2 U
1447483289.348 n
1447483289.495 i
1447483289.812 t
1447483289.938 e
1447483290.147 d
1447483290.234 " "
1447483290.426 
1447483290.646 S
1447483290.838 t
1447483290.929 a
1447483291.079 t
1447483291.268 e
1447483291.48 s
1447483292.347 " "
1447483292.434 t
1447483292.545 h
1447483292.693 e
1447483292.723 " "
1447483293.02 l
1447483293.149 e
1447483293.235 a
1447483293.466 d
1447483293.615 e
1447483293.712 r
1447483293.801 " "
1447483294.136 i
1447483294.288 n
1447483294.398 " "
1447483294.491 t
1447483294.62 h
1447483294.732 e
1447483295.543 " "
1447483295.613 w
1447483295.706 o
1447483295.858 r
1447483296.504 l
1447483296.614 d
1447483296.722 " "
1447483296.977 i
1447483297.148 n
1447483297.299 " "
1447483297.45 t
1447483297.52 h
1447483297.632 e
1447483297.744 " "
1447483298.058 f
1447483298.193 i
1447483298.326 g
1447483298.435 h
1447483298.545 t
1447483298.616 " "
1447483299.118 f
1447483299.227 o
1447483299.312 r
1447483299.378 " "
1447483300.103 e
1447483300.297 c
1447483300.447 o
1447483300.558 n
1447483301.799 o
1447483301.951 m
1447483302.082 i
1447483302.276 c
1447483302.365 " "
1447483302.947 a
1447483303.119 n
1447483303.207 d
1447483303.256 " "
1447483303.513 s
1447483303.643 o
1447483303.855 c
1447483304.212 i
1447483304.304 a
1447483304.395 l
1447483304.526 " "
1447483304.698 j
1447483304.831 i
1447483304.963 s
1447483305.152 t
1447483305.528 
1447483305.683 
1447483305.774 
1447483306.191 i
1447483306.649 
1447483307.021 u
1447483307.13 s
1447483307.284 t
1447483307.397 i
1447483307.53 c
1447483307.893 e
1447483308.601 ,
1447483308.774 " "
1447483308.952 f
1447483309.064 o
1447483309.17 r
1447483309.239 " "
1447483309.803 e
1447483309.93 n
1447483310.353 v
1447483310.569 i
1447483310.761 r
1447483310.921 o
1447483311.053 n
1447483311.348 m
1447483311.48 e
1447483311.59 n
1447483311.94 t
1447483312.03 a
1447483312.157 l
1447483312.306 " "
1447483312.953 s
1447483313.084 a
1447483313.524 n
1447483313.635 i
1447483313.892 t
1447483314.12 y
1447483314.187 " "
1447483314.418 a
1447483314.587 n
1447483314.654 d
1447483314.721 " "
1447483314.973 f
1447483315.122 o
1447483315.209 r
1447483315.298 " "
1447483315.537 a
1447483315.627 " "
1447483315.902 w
1447483316.031 o
1447483316.551 r
1447483316.643 l
1447483317.104 d
1447483317.151 " "
1447483317.366 o
1447483317.476 f
1447483317.547 " "
1447483317.742 p
1447483317.893 e
1447483318.026 a
1447483318.197 c
1447483318.74 e
1447483321.541 
1447483321.672 N
1447483322.321 
1447483322.555 
1447483322.705 M
1447483322.86 y
1447483322.948 " "
1447483323.332 f
1447483323.523 e
1447483323.63 l
1447483323.757 l
1447483323.931 o
1447483323.998 w
1447483324.09 " "
1447483324.284 
1447483324.455 A
1447483324.628 m
1447483324.737 e
1447483324.828 r
1447483325.271 i
1447483325.38 c
1447483325.408 a
1447483325.562 n
1447483325.817 s
1447483326.121 
1447483326.228 :
1447483326.314 " "
1447483326.714 
1447483326.843 T
1447483326.892 h
1447483327.003 i
1447483327.088 s
1447483327.196 " "
1447483327.675 c
1447483327.765 o
1447483328.267 u
1447483328.442 n
